,edit_count,sentiment,neg_sentiment
2006-10-31,0.4,0.04275756904057094,0.016666666666666666
2006-11-01,0.4,0.04275756904057094,0.016666666666666666
2006-11-02,0.4,0.04275756904057094,0.016666666666666666
2006-11-03,0.4,0.04275756904057094,0.016666666666666666
2006-11-04,0.4,0.04275756904057094,0.016666666666666666
2006-11-05,0.36666666666666664,0.04275756904057094,0.016666666666666666
2006-11-06,0.36666666666666664,0.04275756904057094,0.016666666666666666
2006-11-07,0.13333333333333333,0.023948673407236734,0.016666666666666666
2006-11-08,0.13333333333333333,0.023948673407236734,0.016666666666666666
2006-11-09,0.16666666666666666,0.023948673407236734,0.016666666666666666
2006-11-10,0.16666666666666666,0.023948673407236734,0.016666666666666666
2006-11-11,0.16666666666666666,0.023948673407236734,0.016666666666666666
2006-11-12,0.16666666666666666,0.023948673407236734,0.016666666666666666
2006-11-13,0.2,0.023948673407236734,0.016666666666666666
2006-11-14,0.2,0.023948673407236734,0.016666666666666666
2006-11-15,0.16666666666666666,0.023948673407236734,0.016666666666666666
2006-11-16,0.16666666666666666,0.023948673407236734,0.016666666666666666
2006-11-17,0.16666666666666666,0.026332453886667887,0.0
2006-11-18,0.16666666666666666,0.026332453886667887,0.0
2006-11-19,0.2,0.026332453886667887,0.0
2006-11-20,0.3,0.026332453886667887,0.0
2006-11-21,0.3,0.026332453886667887,0.0
2006-11-22,0.3333333333333333,0.026332453886667887,0.0
2006-11-23,0.3,0.0,0.0
2006-11-24,0.3,0.0,0.0
2006-11-25,0.3,0.0,0.0
2006-11-26,0.3,0.0,0.0
2006-11-27,0.3333333333333333,0.026332453886667887,0.0
2006-11-28,0.36666666666666664,0.026332453886667887,0.0
2006-11-29,0.4,0.052664907773335774,0.0
2006-11-30,0.4,0.052664907773335774,0.0
2006-12-01,0.4,0.052664907773335774,0.0
2006-12-02,0.4,0.052664907773335774,0.0
2006-12-03,0.4,0.052664907773335774,0.0
2006-12-04,0.4,0.052664907773335774,0.0
2006-12-05,0.43333333333333335,0.052664907773335774,0.0
2006-12-06,0.43333333333333335,0.052664907773335774,0.0
2006-12-07,0.43333333333333335,0.052664907773335774,0.0
2006-12-08,0.43333333333333335,0.052664907773335774,0.0
2006-12-09,0.4,0.052664907773335774,0.0
2006-12-10,0.4,0.052664907773335774,0.0
2006-12-11,0.4,0.052664907773335774,0.0
2006-12-12,0.4,0.052664907773335774,0.0
2006-12-13,0.36666666666666664,0.052664907773335774,0.0
2006-12-14,0.4,0.052664907773335774,0.0
2006-12-15,0.4,0.052664907773335774,0.0
2006-12-16,0.43333333333333335,0.052664907773335774,0.0
2006-12-17,0.36666666666666664,0.052664907773335774,0.0
2006-12-18,0.4,0.07250337600708008,0.0
2006-12-19,0.36666666666666664,0.07250337600708008,0.0
2006-12-20,0.26666666666666666,0.07250337600708008,0.0
2006-12-21,0.26666666666666666,0.07250337600708008,0.0
2006-12-22,0.23333333333333334,0.07250337600708008,0.0
2006-12-23,0.23333333333333334,0.07250337600708008,0.0
2006-12-24,0.23333333333333334,0.07250337600708008,0.0
2006-12-25,0.23333333333333334,0.07250337600708008,0.0
2006-12-26,0.23333333333333334,0.07250337600708008,0.0
2006-12-27,0.2,0.04617092212041219,0.0
2006-12-28,0.16666666666666666,0.04617092212041219,0.0
2006-12-29,0.13333333333333333,0.019838468233744303,0.0
2006-12-30,0.13333333333333333,0.019838468233744303,0.0
2006-12-31,0.13333333333333333,0.019838468233744303,0.0
2007-01-01,0.13333333333333333,0.019838468233744303,0.0
2007-01-02,0.13333333333333333,0.019838468233744303,0.0
2007-01-03,0.13333333333333333,0.019838468233744303,0.0
2007-01-04,0.13333333333333333,0.019838468233744303,0.0
2007-01-05,0.16666666666666666,0.019838468233744303,0.0
2007-01-06,0.2,0.019838468233744303,0.0
2007-01-07,0.23333333333333334,0.019838468233744303,0.0
2007-01-08,0.23333333333333334,0.019838468233744303,0.0
2007-01-09,0.23333333333333334,0.019838468233744303,0.0
2007-01-10,0.23333333333333334,0.019838468233744303,0.0
2007-01-11,0.23333333333333334,0.019838468233744303,0.0
2007-01-12,0.23333333333333334,0.019838468233744303,0.0
2007-01-13,0.2,0.019838468233744303,0.0
2007-01-14,0.2,0.019838468233744303,0.0
2007-01-15,0.16666666666666666,0.019838468233744303,0.0
2007-01-16,0.16666666666666666,0.019838468233744303,0.0
2007-01-17,0.13333333333333333,0.0,0.0
2007-01-18,0.13333333333333333,0.0,0.0
2007-01-19,0.13333333333333333,0.0,0.0
2007-01-20,0.13333333333333333,0.0,0.0
2007-01-21,0.16666666666666666,0.026332453886667887,0.0
2007-01-22,0.16666666666666666,0.026332453886667887,0.0
2007-01-23,0.16666666666666666,0.026332453886667887,0.0
2007-01-24,0.2,0.026332453886667887,0.0
2007-01-25,0.2,0.026332453886667887,0.0
2007-01-26,0.23333333333333334,-0.005956226587295532,0.03333333333333333
2007-01-27,0.23333333333333334,-0.005956226587295532,0.03333333333333333
2007-01-28,0.23333333333333334,-0.005956226587295532,0.03333333333333333
2007-01-29,0.3333333333333333,-0.005956226587295532,0.03333333333333333
2007-01-30,0.3333333333333333,-0.005956226587295532,0.03333333333333333
2007-01-31,0.3333333333333333,-0.005956226587295532,0.03333333333333333
2007-02-01,0.43333333333333335,0.002821258041593764,0.03333333333333333
2007-02-02,0.43333333333333335,0.002821258041593764,0.03333333333333333
2007-02-03,0.4,0.002821258041593764,0.03333333333333333
2007-02-04,0.4,0.002821258041593764,0.03333333333333333
2007-02-05,0.36666666666666664,0.002821258041593764,0.03333333333333333
2007-02-06,0.3333333333333333,0.002821258041593764,0.03333333333333333
2007-02-07,0.3333333333333333,0.002821258041593764,0.03333333333333333
2007-02-08,0.3333333333333333,0.002821258041593764,0.03333333333333333
2007-02-09,0.3333333333333333,0.002821258041593764,0.03333333333333333
2007-02-10,0.36666666666666664,0.002821258041593764,0.03333333333333333
2007-02-11,0.36666666666666664,0.002821258041593764,0.03333333333333333
2007-02-12,0.36666666666666664,0.002821258041593764,0.03333333333333333
2007-02-13,0.36666666666666664,0.002821258041593764,0.03333333333333333
2007-02-14,0.36666666666666664,0.002821258041593764,0.03333333333333333
2007-02-15,0.4666666666666667,0.002821258041593764,0.03333333333333333
2007-02-16,0.4666666666666667,0.002821258041593764,0.03333333333333333
2007-02-17,0.4666666666666667,0.002821258041593764,0.03333333333333333
2007-02-18,0.4666666666666667,0.002821258041593764,0.03333333333333333
2007-02-19,0.5,0.029153711928261654,0.03333333333333333
2007-02-20,0.6333333333333333,0.013354239596260921,0.03333333333333333
2007-02-21,0.6333333333333333,0.013354239596260921,0.03333333333333333
2007-02-22,0.6333333333333333,0.013354239596260921,0.03333333333333333
2007-02-23,0.6,0.013354239596260921,0.03333333333333333
2007-02-24,0.6,0.013354239596260921,0.03333333333333333
2007-02-25,0.5666666666666667,0.04564292007022434,0.0
2007-02-26,0.6,0.07528378738297356,0.0
2007-02-27,0.6333333333333333,0.07528378738297356,0.0
2007-02-28,0.5333333333333333,0.07528378738297356,0.0
2007-03-01,0.5333333333333333,0.07528378738297356,0.0
2007-03-02,0.5666666666666667,0.07528378738297356,0.0
2007-03-03,0.4666666666666667,0.06650630275408427,0.0
2007-03-04,0.4666666666666667,0.06650630275408427,0.0
2007-03-05,0.4666666666666667,0.06650630275408427,0.0
2007-03-06,0.43333333333333335,0.06650630275408427,0.0
2007-03-07,0.4666666666666667,0.06650630275408427,0.0
2007-03-08,0.5,0.06650630275408427,0.0
2007-03-09,0.5,0.06650630275408427,0.0
2007-03-10,0.5333333333333333,0.06650630275408427,0.0
2007-03-11,0.5333333333333333,0.06650630275408427,0.0
2007-03-12,0.5,0.06650630275408427,0.0
2007-03-13,0.5,0.06650630275408427,0.0
2007-03-14,0.5333333333333333,0.06650630275408427,0.0
2007-03-15,0.5333333333333333,0.06650630275408427,0.0
2007-03-16,1.3333333333333333,0.07432352170348168,0.0
2007-03-17,1.3333333333333333,0.08310100633237097,0.0
2007-03-18,1.3333333333333333,0.08310100633237097,0.0
2007-03-19,1.3333333333333333,0.08310100633237097,0.0
2007-03-20,1.3333333333333333,0.08310100633237097,0.0
2007-03-21,1.3,0.056768552445703085,0.0
2007-03-22,1.4666666666666666,0.051861411912573714,0.0
2007-03-23,1.5,0.08507166960173183,0.0
2007-03-24,1.5333333333333334,0.08507166960173183,0.0
2007-03-25,1.5666666666666667,0.08507166960173183,0.0
2007-03-26,1.6,0.08507166960173183,0.0
2007-03-27,1.6,0.08507166960173183,0.0
2007-03-28,1.6,0.0554308022889826,0.0
2007-03-29,1.5666666666666667,0.0554308022889826,0.0
2007-03-30,1.6333333333333333,0.06859702923231656,0.0
2007-03-31,1.6333333333333333,0.06859702923231656,0.0
2007-04-01,1.6,0.06859702923231656,0.0
2007-04-02,1.6,0.06859702923231656,0.0
2007-04-03,1.6,0.06859702923231656,0.0
2007-04-04,1.6,0.06859702923231656,0.0
2007-04-05,1.6,0.06859702923231656,0.0
2007-04-06,1.5666666666666667,0.06859702923231656,0.0
2007-04-07,1.5333333333333334,0.06859702923231656,0.0
2007-04-08,1.5666666666666667,0.03576704520318243,0.03333333333333333
2007-04-09,1.5333333333333334,0.03576704520318243,0.03333333333333333
2007-04-10,1.5333333333333334,0.03576704520318243,0.03333333333333333
2007-04-11,1.6333333333333333,0.03576704520318243,0.03333333333333333
2007-04-12,1.6666666666666667,0.062099499089850324,0.03333333333333333
2007-04-13,1.6666666666666667,0.028819740398062604,0.06666666666666667
2007-04-14,1.6666666666666667,0.028819740398062604,0.06666666666666667
2007-04-15,0.9666666666666667,0.031709021661016676,0.06666666666666667
2007-04-16,0.8666666666666667,0.02293153703212738,0.06666666666666667
2007-04-17,0.8666666666666667,0.02293153703212738,0.06666666666666667
2007-04-18,0.9666666666666667,0.031709021661016676,0.06666666666666667
2007-04-19,1.2,0.031709021661016676,0.06666666666666667
2007-04-20,1.2666666666666666,0.058041475547684566,0.06666666666666667
2007-04-21,0.9333333333333333,0.05241563452614679,0.06666666666666667
2007-04-22,0.9666666666666667,0.032371603780322604,0.06666666666666667
2007-04-23,1.4,0.03425249334365602,0.06666666666666667
2007-04-24,1.3666666666666667,0.03425249334365602,0.06666666666666667
2007-04-25,1.3333333333333333,0.03425249334365602,0.06666666666666667
2007-04-26,1.3333333333333333,0.03425249334365602,0.06666666666666667
2007-04-27,1.3333333333333333,0.03425249334365602,0.06666666666666667
2007-04-28,1.3333333333333333,0.03425249334365602,0.06666666666666667
2007-04-29,1.2666666666666666,0.021086266400322084,0.06666666666666667
2007-04-30,1.2666666666666666,0.021086266400322084,0.06666666666666667
2007-05-01,1.3,-0.011831461626385882,0.1
2007-05-02,1.3,-0.011831461626385882,0.1
2007-05-03,1.3,-0.011831461626385882,0.1
2007-05-04,1.3,-0.011831461626385882,0.1
2007-05-05,1.3,-0.011831461626385882,0.1
2007-05-06,1.3,-0.011831461626385882,0.1
2007-05-07,1.3,-0.011831461626385882,0.1
2007-05-08,1.3,0.020998522402748233,0.06666666666666667
2007-05-09,1.3,0.020998522402748233,0.06666666666666667
2007-05-10,1.3666666666666667,0.03416474934608217,0.06666666666666667
2007-05-11,1.3,0.03416474934608217,0.06666666666666667
2007-05-12,1.3333333333333333,0.007832295459414289,0.06666666666666667
2007-05-13,1.3,0.041112054151202004,0.03333333333333333
2007-05-14,1.3,0.041112054151202004,0.03333333333333333
2007-05-15,1.2333333333333334,0.06311410145154076,0.03333333333333333
2007-05-16,1.2333333333333334,0.06311410145154076,0.03333333333333333
2007-05-17,1.2333333333333334,0.06311410145154076,0.03333333333333333
2007-05-18,1.1333333333333333,0.05433661682265146,0.03333333333333333
2007-05-19,0.9,0.05433661682265146,0.03333333333333333
2007-05-20,0.8666666666666667,0.05433661682265146,0.03333333333333333
2007-05-21,0.8666666666666667,0.05433661682265146,0.03333333333333333
2007-05-22,0.8333333333333334,0.041170389879317516,0.03333333333333333
2007-05-23,0.36666666666666664,0.03928950031598409,0.03333333333333333
2007-05-24,0.36666666666666664,0.03928950031598409,0.03333333333333333
2007-05-25,0.36666666666666664,0.03928950031598409,0.03333333333333333
2007-05-26,0.36666666666666664,0.03928950031598409,0.03333333333333333
2007-05-27,0.36666666666666664,0.03928950031598409,0.03333333333333333
2007-05-28,0.36666666666666664,0.03928950031598409,0.03333333333333333
2007-05-29,0.36666666666666664,0.03928950031598409,0.03333333333333333
2007-05-30,0.36666666666666664,0.03928950031598409,0.03333333333333333
2007-05-31,0.36666666666666664,0.07220722834269205,0.0
2007-06-01,0.36666666666666664,0.07220722834269205,0.0
2007-06-02,0.36666666666666664,0.07220722834269205,0.0
2007-06-03,0.4,0.07220722834269205,0.0
2007-06-04,0.6,0.0765959706571367,0.0
2007-06-05,0.6333333333333333,0.0765959706571367,0.0
2007-06-06,0.6333333333333333,0.0765959706571367,0.0
2007-06-07,0.6,0.0765959706571367,0.0
2007-06-08,0.6333333333333333,0.0765959706571367,0.0
2007-06-09,0.6666666666666666,0.06342974371380276,0.0
2007-06-10,0.6333333333333333,0.06342974371380276,0.0
2007-06-11,0.5666666666666667,0.06342974371380276,0.0
2007-06-12,0.6333333333333333,0.06342974371380276,0.0
2007-06-13,0.6333333333333333,0.06342974371380276,0.0
2007-06-14,0.6,0.030721196201112536,0.0
2007-06-15,0.6,0.030721196201112536,0.0
2007-06-16,0.6,0.030721196201112536,0.0
2007-06-17,0.6,0.030721196201112536,0.0
2007-06-18,0.6333333333333333,0.030721196201112536,0.0
2007-06-19,0.6,0.0043887423144446484,0.0
2007-06-20,0.6333333333333333,0.0043887423144446484,0.0
2007-06-21,0.6,0.0043887423144446484,0.0
2007-06-22,0.6,0.0043887423144446484,0.0
2007-06-23,0.6,0.0043887423144446484,0.0
2007-06-24,0.6333333333333333,0.0043887423144446484,0.0
2007-06-25,0.7,0.0043887423144446484,0.0
2007-06-26,0.6666666666666666,0.0043887423144446484,0.0
2007-06-27,0.6666666666666666,0.0043887423144446484,0.0
2007-06-28,0.6666666666666666,0.0043887423144446484,0.0
2007-06-29,0.6666666666666666,0.0043887423144446484,0.0
2007-06-30,0.6333333333333333,0.0043887423144446484,0.0
2007-07-01,0.6333333333333333,0.0043887423144446484,0.0
2007-07-02,0.6333333333333333,0.0043887423144446484,0.0
2007-07-03,0.6,0.0043887423144446484,0.0
2007-07-04,0.4,0.0,0.0
2007-07-05,0.4,0.0,0.0
2007-07-06,0.43333333333333335,0.0,0.0
2007-07-07,0.4666666666666667,0.0,0.0
2007-07-08,0.43333333333333335,0.0,0.0
2007-07-09,0.3333333333333333,0.0,0.0
2007-07-10,0.3333333333333333,0.0,0.0
2007-07-11,0.3333333333333333,0.0,0.0
2007-07-12,0.3,0.0,0.0
2007-07-13,0.3,0.0,0.0
2007-07-14,0.3,0.0,0.0
2007-07-15,0.3,0.0,0.0
2007-07-16,0.3,0.0,0.0
2007-07-17,0.3,0.0,0.0
2007-07-18,0.3,0.0,0.0
2007-07-19,0.3,0.0,0.0
2007-07-20,0.4,0.013166226943333944,0.0
2007-07-21,0.43333333333333335,0.013166226943333944,0.0
2007-07-22,0.43333333333333335,0.013166226943333944,0.0
2007-07-23,0.5,0.013166226943333944,0.0
2007-07-24,0.5666666666666667,0.013166226943333944,0.0
2007-07-25,0.5,0.013166226943333944,0.0
2007-07-26,0.7,0.013166226943333944,0.0
2007-07-27,0.7,0.013166226943333944,0.0
2007-07-28,0.7,0.013166226943333944,0.0
2007-07-29,0.7,0.013166226943333944,0.0
2007-07-30,0.7,0.013166226943333944,0.0
2007-07-31,0.7333333333333333,0.013166226943333944,0.0
2007-08-01,0.7666666666666667,0.013166226943333944,0.0
2007-08-02,0.7666666666666667,0.013166226943333944,0.0
2007-08-03,0.7666666666666667,0.013166226943333944,0.0
2007-08-04,0.7333333333333333,0.013166226943333944,0.0
2007-08-05,0.7,0.013166226943333944,0.0
2007-08-06,0.7,0.013166226943333944,0.0
2007-08-07,0.7,0.013166226943333944,0.0
2007-08-08,0.7333333333333333,0.013166226943333944,0.0
2007-08-09,0.8,0.013166226943333944,0.0
2007-08-10,0.8333333333333334,0.013166226943333944,0.0
2007-08-11,0.8,0.013166226943333944,0.0
2007-08-12,0.8,0.013166226943333944,0.0
2007-08-13,0.8,0.013166226943333944,0.0
2007-08-14,0.8333333333333334,0.013166226943333944,0.0
2007-08-15,0.8333333333333334,0.013166226943333944,0.0
2007-08-16,0.9,0.013166226943333944,0.0
2007-08-17,0.9,0.013166226943333944,0.0
2007-08-18,0.9,0.013166226943333944,0.0
2007-08-19,0.8,0.0,0.0
2007-08-20,0.7666666666666667,0.0,0.0
2007-08-21,0.9333333333333333,0.02106596310933431,0.0
2007-08-22,0.8666666666666667,0.02106596310933431,0.0
2007-08-23,0.7666666666666667,0.02106596310933431,0.0
2007-08-24,0.7666666666666667,0.02106596310933431,0.0
2007-08-25,0.5666666666666667,0.02106596310933431,0.0
2007-08-26,0.5666666666666667,0.02106596310933431,0.0
2007-08-27,0.5666666666666667,0.02106596310933431,0.0
2007-08-28,0.5666666666666667,0.02106596310933431,0.0
2007-08-29,0.5666666666666667,0.02106596310933431,0.0
2007-08-30,0.5333333333333333,0.02106596310933431,0.0
2007-08-31,0.5,0.02106596310933431,0.0
2007-09-01,0.5,0.02106596310933431,0.0
2007-09-02,0.5,0.02106596310933431,0.0
2007-09-03,0.5,0.02106596310933431,0.0
2007-09-04,0.5333333333333333,0.02106596310933431,0.0
2007-09-05,0.5,0.02106596310933431,0.0
2007-09-06,0.5,0.02106596310933431,0.0
2007-09-07,0.5,0.047398416996002196,0.0
2007-09-08,0.4666666666666667,0.047398416996002196,0.0
2007-09-09,0.43333333333333335,0.047398416996002196,0.0
2007-09-10,0.43333333333333335,0.047398416996002196,0.0
2007-09-11,0.4666666666666667,0.047398416996002196,0.0
2007-09-12,0.4666666666666667,0.047398416996002196,0.0
2007-09-13,0.43333333333333335,0.047398416996002196,0.0
2007-09-14,0.43333333333333335,0.047398416996002196,0.0
2007-09-15,0.36666666666666664,0.047398416996002196,0.0
2007-09-16,0.3333333333333333,0.047398416996002196,0.0
2007-09-17,0.3333333333333333,0.047398416996002196,0.0
2007-09-18,0.3,0.047398416996002196,0.0
2007-09-19,0.36666666666666664,0.06056464393933614,0.0
2007-09-20,0.2,0.03949868083000183,0.0
2007-09-21,0.2,0.03949868083000183,0.0
2007-09-22,0.2,0.03949868083000183,0.0
2007-09-23,0.2,0.03949868083000183,0.0
2007-09-24,0.2,0.03949868083000183,0.0
2007-09-25,0.2,0.03949868083000183,0.0
2007-09-26,0.2,0.03949868083000183,0.0
2007-09-27,0.2,0.03949868083000183,0.0
2007-09-28,0.2,0.03949868083000183,0.0
2007-09-29,0.2,0.03949868083000183,0.0
2007-09-30,0.36666666666666664,0.03949868083000183,0.0
2007-10-01,0.4,0.06583113471666972,0.0
2007-10-02,0.4,0.06583113471666972,0.0
2007-10-03,0.4,0.06583113471666972,0.0
2007-10-04,0.4,0.0921635886033376,0.0
2007-10-05,0.4,0.0921635886033376,0.0
2007-10-06,0.4,0.0921635886033376,0.0
2007-10-07,0.4,0.0921635886033376,0.0
2007-10-08,0.4,0.0921635886033376,0.0
2007-10-09,0.4666666666666667,0.11849604249000549,0.0
2007-10-10,0.6666666666666666,0.11296112338701884,0.005555555555555555
2007-10-11,0.6333333333333333,0.11296112338701884,0.005555555555555555
2007-10-12,0.6333333333333333,0.11296112338701884,0.005555555555555555
2007-10-13,0.6333333333333333,0.11296112338701884,0.005555555555555555
2007-10-14,0.6666666666666666,0.11296112338701884,0.005555555555555555
2007-10-15,0.6666666666666666,0.11296112338701884,0.005555555555555555
2007-10-16,0.7,0.11296112338701884,0.005555555555555555
2007-10-17,0.8666666666666667,0.11296112338701884,0.005555555555555555
2007-10-18,0.8666666666666667,0.11296112338701884,0.005555555555555555
2007-10-19,0.8,0.0997948964436849,0.005555555555555555
2007-10-20,0.8,0.0997948964436849,0.005555555555555555
2007-10-21,0.8,0.0997948964436849,0.005555555555555555
2007-10-22,0.8,0.0997948964436849,0.005555555555555555
2007-10-23,0.8,0.0997948964436849,0.005555555555555555
2007-10-24,0.8,0.0997948964436849,0.005555555555555555
2007-10-25,0.8,0.0997948964436849,0.005555555555555555
2007-10-26,0.8,0.0997948964436849,0.005555555555555555
2007-10-27,0.8,0.0997948964436849,0.005555555555555555
2007-10-28,0.8,0.0997948964436849,0.005555555555555555
2007-10-29,0.8333333333333334,0.0997948964436849,0.005555555555555555
2007-10-30,0.6666666666666666,0.0997948964436849,0.005555555555555555
2007-10-31,0.6333333333333333,0.073462442557017,0.005555555555555555
2007-11-01,0.6333333333333333,0.073462442557017,0.005555555555555555
2007-11-02,0.6333333333333333,0.073462442557017,0.005555555555555555
2007-11-03,0.6,0.04712998867034912,0.005555555555555555
2007-11-04,0.6333333333333333,0.04712998867034912,0.005555555555555555
2007-11-05,0.6333333333333333,0.04712998867034912,0.005555555555555555
2007-11-06,0.6,0.020797534783681234,0.005555555555555555
2007-11-07,0.5666666666666667,0.020797534783681234,0.005555555555555555
2007-11-08,0.5333333333333333,-0.005534919102986654,0.005555555555555555
2007-11-09,0.36666666666666664,0.026332453886667887,0.0
2007-11-10,0.36666666666666664,0.026332453886667887,0.0
2007-11-11,0.36666666666666664,0.026332453886667887,0.0
2007-11-12,0.43333333333333335,0.03949868083000183,0.0
2007-11-13,0.43333333333333335,0.03949868083000183,0.0
